complaint_id,victim_lat,victim_lon,fraud_type,bank,amount_inr,complaint_text,incident_time,complaint_time,mule_chain,noise_nodes,withdrawal_atm_id,withdrawal_atm_name,withdrawal_lat,withdrawal_lon,withdrawal_time,victim_to_withdrawal_km
CMP00376,12.997564,77.521251,Fake Loan App,Kotak Mahindra Bank,18200.0,An online ad led me to a loan app that asked for an upfront 'insurance charge'. I paid it but never received the loan and the company stopped responding to calls.,2026-07-30T13:53:23.341736,2026-07-31T23:24:14.688579,"[""MULE-TU564139"", ""MULE-GF978820""]",[],1465482494,Unknown ATM,13.029027,77.561291,2026-08-01T12:56:52.054995,5.57
CMP00377,12.927411,77.624778,Investment Fraud,Bank of Baroda,60900.0,"An Instagram ad for a stock-trading course led me to a platform where I deposited money. The dashboard showed growing returns but when I tried to cash out, my account was frozen.",2026-08-18T21:56:43.625592,2026-08-19T15:21:36.265068,"[""MULE-SR525534"", ""MULE-VO725217"", ""MULE-MD269166""]",[],2214747042,Unknown ATM,13.0222291,77.6004298,2026-08-20T07:56:45.189517,10.87
CMP00378,12.808025,77.544774,KYC Update Scam,Punjab National Bank,22400.0,"A text message warned that my Punjab National Bank account would be frozen if I didn't re-verify my KYC through the provided link. After submitting my information, funds were stolen.",2026-08-18T21:32:54.846038,2026-08-19T12:25:45.542554,"[""MULE-WX500743"", ""MULE-NB292712"", ""MULE-CI666760"", ""MULE-DU534624""]",[],1732933830,Corporation Bank,12.91411,77.5856235,2026-08-20T05:43:27.617984,12.6
CMP00379,13.042844,77.635132,OTP Phishing,SBI,44800.0,"I got a call from a number that appeared to be SBI. They said there was suspicious activity on my card and asked for the OTP to block it. Instead, ₹12,000 was stolen.",2026-07-26T06:44:44.739183,2026-07-28T01:03:06.228923,"[""MULE-TP389083"", ""MULE-QY602606"", ""MULE-RA505830""]",[],9214580913,Canara Bank,12.9815652,77.5974494,2026-07-26T17:44:57.816403,7.94
CMP00380,12.929204,77.578115,Job Fraud,Canara Bank,29100.0,I was offered a work-from-home job and asked to pay a 'registration fee' via UPI. The recruiter stopped responding after I paid.,2026-08-08T02:22:55.519117,2026-08-09T05:54:09.762356,"[""MULE-AD311656"", ""MULE-DY192832"", ""MULE-CH346578"", ""MULE-DD309805""]",[],3342186004,Kotak Bank ATM,12.9974461,77.6100447,2026-08-09T04:59:07.240342,8.34
CMP00381,13.093335,77.580121,OTP Phishing,SBI,80100.0,"A person pretending to be from SBI called me and said my card needed verification. I shared the OTP they sent and ₹8,500 vanished from my account within minutes.",2026-07-27T18:19:12.534494,2026-07-29T10:34:28.274485,"[""MULE-LT542168"", ""MULE-WU489638""]","[""NOISE-RU406088""]",1085622347,Unknown ATM,13.0009914,77.6184047,2026-07-28T14:58:22.704808,11.07
CMP00382,12.816935,77.561057,Fake Loan App,Bank of Baroda,80700.0,"I applied for emergency funds through a loan app. They kept asking for more fees — processing, GST, document verification — each time promising the loan was 'almost disbursed'.",2026-07-25T07:25:19.325399,2026-07-25T11:57:24.362372,"[""MULE-FN819600"", ""MULE-TP389083""]",[],5168658572,Axis Bank,12.9647139,77.6056671,2026-07-26T18:19:03.604209,17.13
CMP00383,13.070423,77.566655,Investment Fraud,Canara Bank,40900.0,"A person on LinkedIn convinced me to invest in a 'low-risk' forex scheme. The platform initially let me withdraw small amounts, but after a large deposit, it became unreachable.",2026-08-14T00:20:06.206516,2026-08-14T01:53:28.639705,"[""MULE-PM010651"", ""MULE-EI107991"", ""MULE-PM010651""]",[],1472104851,HDFC Bank,13.0342969,77.5759809,2026-08-14T19:37:43.173354,4.14
CMP00384,12.984448,77.590834,Job Fraud,Axis Bank,29600.0,"Someone offered me a part-time job posting ads online. They said I needed to pay a 'security deposit' before starting. After transferring the money, they blocked me.",2026-07-29T05:52:23.241057,2026-07-30T12:33:24.199324,"[""MULE-MD269166"", ""MULE-MS746872"", ""MULE-ZX884969"", ""MULE-MQ116155""]",[],1474827888,Unknown ATM,12.9739042,77.5475916,2026-07-31T04:47:08.259357,4.83
CMP00385,12.882009,77.641607,KYC Update Scam,Canara Bank,31300.0,An SMS stated my Canara Bank KYC was expiring and I needed to click a link to update it. I entered my card details on the site and noticed unauthorized debits within hours.,2026-07-29T00:33:48.636370,2026-07-29T11:01:34.032500,"[""MULE-OG482814"", ""MULE-EN013267"", ""MULE-JO331509""]",[],4558683789,Unknown ATM,12.9596889,77.6461552,2026-07-30T15:58:51.180871,8.65
CMP00386,13.029033,77.54515,OTP Phishing,ICICI Bank,9400.0,"A fraudster called claiming to be a ICICI Bank agent and asked for my card OTP to process a refund. After sharing it, I noticed unauthorized transactions on my account.",2026-08-11T03:12:23.314470,2026-08-12T03:25:07.135436,"[""MULE-AQ399091"", ""MULE-HK219136"", ""MULE-FW985625""]",[],11897955146,Unknown ATM,13.005804,77.5711646,2026-08-12T12:57:37.214332,3.82
CMP00387,12.938746,77.560093,Investment Fraud,Bank of Baroda,13700.0,"An Instagram ad for a stock-trading course led me to a platform where I deposited money. The dashboard showed growing returns but when I tried to cash out, my account was frozen.",2026-08-11T19:15:02.589220,2026-08-12T15:14:17.094104,"[""MULE-JO331509"", ""MULE-AU514627"", ""MULE-MD269166"", ""MULE-NU260332""]",[],8187926291,Canara Bank,13.0719107,77.524488,2026-08-13T13:22:42.704819,15.3
CMP00388,12.808311,77.699261,UPI QR Scam,Canara Bank,10300.0,A person on a classifieds site said they wanted to buy my item and sent a QR code for 'payment verification'. Scanning it caused an unauthorized debit from my Canara Bank account.,2026-07-20T22:56:42.201194,2026-07-22T02:02:12.277995,"[""MULE-WR848018"", ""MULE-MD269166""]",[],2389353616,Unknown ATM,12.9034741,77.6256178,2026-07-21T23:15:45.497339,13.26
CMP00389,12.993288,77.510558,Investment Fraud,Canara Bank,59100.0,I invested in a trading scheme promoted on social media that promised high returns. The platform is no longer accessible and I've lost my money.,2026-08-04T10:30:13.173485,2026-08-04T13:37:54.137144,"[""MULE-ND150648"", ""MULE-AC901001"", ""MULE-JK718227""]",[],5306746590,HDFC Bank,12.9495419,77.5798273,2026-08-06T06:09:24.801406,8.94
CMP00390,13.051943,77.710688,Fake Loan App,HDFC Bank,4000.0,"I applied for emergency funds through a loan app. They kept asking for more fees — processing, GST, document verification — each time promising the loan was 'almost disbursed'.",2026-07-31T16:57:00.753508,2026-08-02T04:20:16.903121,"[""MULE-TA847230"", ""MULE-AG184992"", ""MULE-MQ116155"", ""MULE-QO959310""]",[],5503164676,Unknown ATM,12.9690393,77.6936106,2026-08-02T14:08:00.593155,9.4
CMP00391,13.021171,77.70146,Investment Fraud,Axis Bank,60700.0,"An Instagram ad for a stock-trading course led me to a platform where I deposited money. The dashboard showed growing returns but when I tried to cash out, my account was frozen.",2026-08-04T15:30:30.766519,2026-08-05T02:21:50.200385,"[""MULE-MD269166"", ""MULE-MM914117"", ""MULE-EN013267""]",[],3488721663,Bank of Baroda,12.9729571,77.6191044,2026-08-05T01:59:41.045320,10.41
CMP00392,12.927134,77.670685,UPI QR Scam,ICICI Bank,39600.0,"On an online selling platform, a buyer asked me to scan their QR code to complete the transaction. The moment I scanned it, money was pulled from my ICICI Bank wallet.",2026-07-26T06:59:13.408891,2026-07-27T06:03:36.333409,"[""MULE-KC483564"", ""MULE-NT182449"", ""MULE-AA873753"", ""MULE-XG119721""]",[],1455123608,Axis Bank,12.9356059,77.6143393,2026-07-27T04:25:55.589338,6.18
CMP00393,12.965818,77.577317,Investment Fraud,Punjab National Bank,2400.0,I invested in a trading scheme promoted on social media that promised high returns. The platform is no longer accessible and I've lost my money.,2026-07-22T13:12:07.969723,2026-07-23T15:06:37.698187,"[""MULE-DD143744"", ""MULE-MD269166""]",[],2471281381,Unknown ATM,12.9062783,77.6274095,2026-07-23T05:07:48.912214,8.56
CMP00394,12.848068,77.609711,UPI QR Scam,Kotak Mahindra Bank,41000.0,"Someone posing as a buyer on an online marketplace asked me to scan a QR code to 'receive' payment. Instead, money was deducted from my Kotak Mahindra Bank account.",2026-07-23T07:01:47.707829,2026-07-23T20:32:47.953721,"[""MULE-JO331509"", ""MULE-VH204556"", ""MULE-EC930103""]",[],5234777600,Canara Bank,12.9269123,77.5907502,2026-07-23T16:23:38.005250,9.0
CMP00395,12.905557,77.650529,KYC Update Scam,Punjab National Bank,10900.0,An SMS stated my Punjab National Bank KYC was expiring and I needed to click a link to update it. I entered my card details on the site and noticed unauthorized debits within hours.,2026-07-23T03:33:59.035097,2026-07-24T13:05:19.962099,"[""MULE-QT998543"", ""MULE-CH346578""]",[],5915230906,Unknown ATM,12.9341518,77.6234672,2026-07-24T17:34:09.722418,4.33
CMP00396,12.833248,77.562401,Investment Fraud,ICICI Bank,39200.0,"A person on LinkedIn convinced me to invest in a 'low-risk' forex scheme. The platform initially let me withdraw small amounts, but after a large deposit, it became unreachable.",2026-08-12T01:04:27.780549,2026-08-13T10:08:51.608247,"[""MULE-CN002255"", ""MULE-CZ483503"", ""MULE-ZZ415521""]",[],1334443041,Unknown ATM,12.9083213,77.5641425,2026-08-13T16:21:55.295539,8.35
CMP00397,12.924349,77.545472,Job Fraud,Axis Bank,19000.0,I was offered a work-from-home job and asked to pay a 'registration fee' via UPI. The recruiter stopped responding after I paid.,2026-08-18T04:01:50.338948,2026-08-20T01:33:57.015082,"[""MULE-MQ116155"", ""MULE-IS467621"", ""MULE-PX384251"", ""MULE-ZK021697""]","[""NOISE-XE200379""]",3846361459,Citibank,12.9752032,77.6147572,2026-08-20T00:48:04.926553,9.4
CMP00398,12.826718,77.59198,KYC Update Scam,HDFC Bank,11500.0,"I got a message saying my HDFC Bank KYC would expire unless I updated it via a link. After entering my details, money was withdrawn from my account.",2026-08-09T15:36:38.009158,2026-08-11T02:14:35.774634,"[""MULE-RU296590"", ""MULE-ZX884969"", ""MULE-CE277167""]",[],11395345926,Unknown ATM,12.9168575,77.6028425,2026-08-10T15:53:14.009938,10.09
CMP00399,12.83906,77.714084,KYC Update Scam,Axis Bank,11600.0,"I received a message from someone claiming to be Axis Bank saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-07-28T03:31:43.551856,2026-07-29T14:32:50.631320,"[""MULE-MD269166"", ""MULE-NI518347""]",[],4470679191,Unknown ATM,12.8901975,77.6258846,2026-07-28T17:28:55.263131,11.12
CMP00400,12.937449,77.50258,Fake Loan App,Punjab National Bank,40200.0,An online ad led me to a loan app that asked for an upfront 'insurance charge'. I paid it but never received the loan and the company stopped responding to calls.,2026-07-29T17:25:07.753113,2026-07-31T02:32:39.521938,"[""MULE-WV265423"", ""MULE-ZA863794"", ""MULE-HJ328710"", ""MULE-FU430391""]",[],4062011909,Axis Bank,12.9489334,77.6001044,2026-07-31T05:22:44.148611,10.65
CMP00401,12.813654,77.563414,KYC Update Scam,Kotak Mahindra Bank,39000.0,"I received a message from someone claiming to be Kotak Mahindra Bank saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-08-10T10:27:23.713438,2026-08-12T09:23:20.295842,"[""MULE-CZ483503"", ""MULE-RD387262"", ""MULE-XZ095701"", ""MULE-HS899358""]","[""NOISE-KM569816""]",12752691013,Unknown ATM,12.8745875,77.5414755,2026-08-11T20:38:58.531035,7.18
CMP00402,12.878122,77.578317,Fake Loan App,Canara Bank,35600.0,"I found a loan app on social media offering low-interest personal loans. After paying the required 'stamp duty fee', the app vanished from my phone and I couldn't reach anyone.",2026-08-10T07:35:06.837699,2026-08-11T19:36:24.633579,"[""MULE-DF534874"", ""MULE-JJ163756"", ""MULE-EC930103""]",[],2986412027,Oriental Bank of Commerce,12.9089445,77.5652653,2026-08-12T04:29:13.878521,3.71
CMP00403,13.05591,77.664355,Job Fraud,SBI,26200.0,"A company contacted me on WhatsApp offering a data-entry job. They asked for a 'training fee' of ₹3,000 upfront. After I paid, the number became unreachable.",2026-08-16T01:27:07.397185,2026-08-16T09:00:41.555189,"[""MULE-ZA299737"", ""MULE-PM010651"", ""MULE-FU430391""]",[],3602713244,ICICI Bank,12.9522009,77.5773216,2026-08-16T17:06:22.311675,14.9
CMP00404,12.833747,77.679941,Fake Loan App,HDFC Bank,30300.0,"I found a loan app on social media offering low-interest personal loans. After paying the required 'stamp duty fee', the app vanished from my phone and I couldn't reach anyone.",2026-08-07T16:27:56.117261,2026-08-07T21:24:37.934434,"[""MULE-EW028772"", ""MULE-GO753540""]",[],4449299392,Unknown ATM,12.841417,77.647821,2026-08-09T10:55:43.891436,3.59
CMP00405,13.099401,77.501031,KYC Update Scam,ICICI Bank,8700.0,An SMS stated my ICICI Bank KYC was expiring and I needed to click a link to update it. I entered my card details on the site and noticed unauthorized debits within hours.,2026-08-05T19:31:27.516742,2026-08-07T15:44:38.173371,"[""MULE-ZK663177"", ""MULE-EI107991""]",[],2353259152,ICICI Bank,13.0601253,77.5587008,2026-08-06T11:51:46.521040,7.62
CMP00406,13.078745,77.526517,UPI QR Scam,ICICI Bank,61800.0,"Someone posing as a buyer on an online marketplace asked me to scan a QR code to 'receive' payment. Instead, money was deducted from my ICICI Bank account.",2026-08-02T17:47:54.534045,2026-08-02T22:08:56.347528,"[""MULE-WR848018"", ""MULE-VG104332"", ""MULE-TP389083""]",[],7215440234,ICICI Bank,13.000224,77.5507146,2026-08-04T10:41:16.256952,9.12
CMP00407,13.019464,77.68358,KYC Update Scam,ICICI Bank,18200.0,"A text message warned that my ICICI Bank account would be frozen if I didn't re-verify my KYC through the provided link. After submitting my information, funds were stolen.",2026-08-14T23:54:42.269069,2026-08-16T17:25:02.951363,"[""MULE-ZA751701"", ""MULE-GF978820""]",[],3761463625,ICICI Bank,12.9592324,77.6549762,2026-08-16T15:34:37.833063,7.38
CMP00408,13.089515,77.716379,OTP Phishing,SBI,28300.0,"A person pretending to be from SBI called me and said my card needed verification. I shared the OTP they sent and ₹8,500 vanished from my account within minutes.",2026-07-21T08:57:59.368792,2026-07-21T17:12:22.225735,"[""MULE-OG482814"", ""MULE-EC930103"", ""MULE-GJ801994"", ""MULE-DV375503""]",[],1839608409,Unknown ATM,12.986715,77.7182541,2026-07-22T23:42:18.641618,11.43
CMP00409,12.828833,77.591864,Fake Loan App,Canara Bank,6100.0,An online ad led me to a loan app that asked for an upfront 'insurance charge'. I paid it but never received the loan and the company stopped responding to calls.,2026-08-06T02:28:33.990515,2026-08-07T21:01:59.620123,"[""MULE-EC930103"", ""MULE-GW997571"", ""MULE-EC930103""]",[],11303710697,Unknown ATM,12.9060288,77.5792706,2026-08-07T04:29:11.671133,8.69
CMP00410,13.091982,77.66911,Investment Fraud,ICICI Bank,11200.0,"An Instagram ad for a stock-trading course led me to a platform where I deposited money. The dashboard showed growing returns but when I tried to cash out, my account was frozen.",2026-08-09T01:34:58.377865,2026-08-10T03:07:43.037467,"[""MULE-AD311656"", ""MULE-DO413164"", ""MULE-XS055488""]",[],1500339295,Unknown ATM,12.9674913,77.6542264,2026-08-10T10:45:58.857030,13.94
CMP00411,12.970561,77.637749,OTP Phishing,HDFC Bank,12000.0,"A fraudster called claiming to be a HDFC Bank agent and asked for my card OTP to process a refund. After sharing it, I noticed unauthorized transactions on my account.",2026-07-23T11:43:10.218215,2026-07-24T08:24:10.430342,"[""MULE-NM272614"", ""MULE-DD309805"", ""MULE-RD387262"", ""MULE-NT182449""]",[],12946230096,HDFC ATM,12.9209127,77.6336572,2026-07-23T21:41:16.253823,5.54
CMP00412,12.917887,77.520823,Investment Fraud,Bank of Baroda,23200.0,"I was added to a WhatsApp group that promoted a guaranteed-return investment plan. After investing ₹20,000 the group admin blocked me and the website shut down.",2026-07-25T22:11:55.494178,2026-07-27T02:35:28.128557,"[""MULE-WA637351"", ""MULE-CZ483503"", ""MULE-MQ116155"", ""MULE-GI091779""]",[],3231750613,Unknown ATM,12.9168242,77.6038323,2026-07-26T23:18:31.214255,9.0
CMP00413,12.835003,77.542934,Job Fraud,Canara Bank,36900.0,"Someone offered me a part-time job posting ads online. They said I needed to pay a 'security deposit' before starting. After transferring the money, they blocked me.",2026-08-18T05:08:34.528064,2026-08-19T22:54:35.997153,"[""MULE-HK219136"", ""MULE-EI107991"", ""MULE-EG080869""]",[],8727018101,State Bank of India,12.9357431,77.5613135,2026-08-20T03:42:24.063767,11.38
CMP00414,12.840534,77.547701,OTP Phishing,Axis Bank,19800.0,I received a call from someone claiming to be a Axis Bank representative. They asked me to share the OTP for a 'card upgrade' and my account was debited immediately after.,2026-08-12T17:32:46.240436,2026-08-13T03:59:04.481573,"[""MULE-QM292216"", ""MULE-SW958669"", ""MULE-MQ116155""]",[],1389210293,Unknown ATM,12.9655798,77.5845651,2026-08-14T02:47:18.071558,14.47
CMP00415,12.806545,77.541526,Fake Loan App,Canara Bank,170600.0,An online ad led me to a loan app that asked for an upfront 'insurance charge'. I paid it but never received the loan and the company stopped responding to calls.,2026-07-27T17:53:57.941330,2026-07-28T16:47:42.594300,"[""MULE-CH346578"", ""MULE-VG104332""]","[""NOISE-AA236231""]",3833905730,State Bank of India,12.9351238,77.5741634,2026-07-29T12:00:39.163881,14.73
CMP00416,12.978752,77.638576,UPI QR Scam,SBI,24600.0,A person on a classifieds site said they wanted to buy my item and sent a QR code for 'payment verification'. Scanning it caused an unauthorized debit from my SBI account.,2026-08-01T05:38:02.030812,2026-08-02T01:07:07.374462,"[""MULE-MS547226"", ""MULE-MN848583"", ""MULE-ZA863794"", ""MULE-EC930103""]",[],4731621689,State Bank of India,12.9461075,77.6672982,2026-08-02T09:11:41.415898,4.78
CMP00417,12.99449,77.722285,OTP Phishing,Canara Bank,22700.0,"A fraudster called claiming to be a Canara Bank agent and asked for my card OTP to process a refund. After sharing it, I noticed unauthorized transactions on my account.",2026-08-08T00:34:05.391220,2026-08-09T21:40:08.316622,"[""MULE-QH808412"", ""MULE-FU430391""]",[],9874033643,Axis Bank,12.9381336,77.7466906,2026-08-08T21:07:56.125161,6.8
CMP00418,13.005492,77.730434,Investment Fraud,Canara Bank,28600.0,"A Telegram group admin guided me to a crypto trading platform that showed fake profits. When I tried to withdraw, they asked for more 'tax' payments. I've lost ₹45,000.",2026-07-29T00:23:05.052282,2026-07-30T18:50:07.702555,"[""MULE-TH522885"", ""MULE-RV587996"", ""MULE-BY846081""]",[],11708674465,Unknown ATM,12.978571,77.6292671,2026-07-30T12:45:01.896796,11.36
CMP00419,13.024776,77.666764,Fake Loan App,ICICI Bank,6700.0,"I downloaded a loan app that promised instant approval. They charged me a 'verification deposit' of ₹2,000 and then the app stopped opening entirely.",2026-07-24T15:48:09.836552,2026-07-24T23:43:39.546696,"[""MULE-IP376724"", ""MULE-FN819600"", ""MULE-MD269166""]",[],7228148554,Unknown ATM,13.0307271,77.5599951,2026-07-25T18:28:28.319679,11.59
CMP00420,12.985269,77.530172,Fake Loan App,Canara Bank,71100.0,"I found a loan app on social media offering low-interest personal loans. After paying the required 'stamp duty fee', the app vanished from my phone and I couldn't reach anyone.",2026-08-09T09:45:01.831364,2026-08-11T09:26:58.173892,"[""MULE-SR525534"", ""MULE-DS342442"", ""MULE-GN438057"", ""MULE-JS078161""]",[],1470577411,Corporation Bank,13.0076084,77.5484003,2026-08-11T00:42:56.564932,3.17
CMP00421,12.937141,77.710399,OTP Phishing,HDFC Bank,12400.0,"A fraudster called claiming to be a HDFC Bank agent and asked for my card OTP to process a refund. After sharing it, I noticed unauthorized transactions on my account.",2026-08-15T08:09:10.688512,2026-08-16T13:36:41.838522,"[""MULE-JS078161"", ""MULE-QO959310"", ""MULE-YY838638"", ""MULE-JD406665""]",[],5922673599,Unknown ATM,12.8493564,77.673205,2026-08-17T02:12:18.864942,10.56
CMP00422,12.951769,77.683138,OTP Phishing,ICICI Bank,22200.0,"Someone fraudulently called me posing as ICICI Bank support and convinced me to reveal my OTP. Right after that, money was deducted from my account without my knowledge.",2026-07-20T16:30:08.896053,2026-07-21T08:53:46.782881,"[""MULE-WL439735"", ""MULE-LR893347"", ""MULE-AD311656""]",[],12617763501,Unknown ATM,12.9369384,77.7498822,2026-07-21T04:17:20.092637,7.42
CMP00423,12.911731,77.688711,UPI QR Scam,Axis Bank,93100.0,"A buyer on an e-commerce platform sent me a QR code saying I needed to scan it to get paid. When I scanned it, ₹5,500 was debited from my Axis Bank account instead.",2026-07-22T12:47:06.632561,2026-07-24T01:03:44.902793,"[""MULE-RJ281606"", ""MULE-JO331509""]",[],3426278198,Citibank ATM,12.9925169,77.7031605,2026-07-23T17:01:49.754002,9.12
CMP00424,13.00466,77.735935,Job Fraud,ICICI Bank,207000.0,I was offered a work-from-home job and asked to pay a 'registration fee' via UPI. The recruiter stopped responding after I paid.,2026-07-28T05:25:12.031042,2026-07-29T16:00:26.031855,"[""MULE-OQ640052"", ""MULE-ZA863794"", ""MULE-TP389083""]",[],1470757461,IndusInd Bank,12.911884,77.6379067,2026-07-29T09:08:55.154308,14.81
CMP00425,12.817343,77.657902,Investment Fraud,Bank of Baroda,26900.0,"An Instagram ad for a stock-trading course led me to a platform where I deposited money. The dashboard showed growing returns but when I tried to cash out, my account was frozen.",2026-07-25T03:02:10.578569,2026-07-25T22:37:53.060452,"[""MULE-JU405720"", ""MULE-FU430391"", ""MULE-WR848018""]",[],1471717737,Unknown ATM,12.9170321,77.6289637,2026-07-26T13:37:58.221971,11.52
CMP00426,12.921181,77.66097,KYC Update Scam,Canara Bank,83900.0,"I received a message from someone claiming to be Canara Bank saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-08-07T04:55:16.820581,2026-08-08T23:35:09.227884,"[""MULE-EY947985"", ""MULE-EN013267""]",[],2389353616,Unknown ATM,12.9034741,77.6256178,2026-08-08T19:44:49.160262,4.31
CMP00427,12.837802,77.747981,UPI QR Scam,Axis Bank,17300.0,"Someone posing as a buyer on an online marketplace asked me to scan a QR code to 'receive' payment. Instead, money was deducted from my Axis Bank account.",2026-08-10T12:41:53.607135,2026-08-11T13:30:09.451904,"[""MULE-FN819600"", ""MULE-KA832818"", ""MULE-MD269166"", ""MULE-OQ640052""]",[],5922673595,HDFC Bank,12.8487613,77.6724791,2026-08-11T07:48:46.172077,8.28
CMP00428,13.019596,77.710396,UPI QR Scam,Punjab National Bank,57400.0,"Someone posing as a buyer on an online marketplace asked me to scan a QR code to 'receive' payment. Instead, money was deducted from my Punjab National Bank account.",2026-08-05T14:11:06.761973,2026-08-05T16:57:09.083245,"[""MULE-VG104332"", ""MULE-HJ328710"", ""MULE-VX615335""]",[],1925196711,Standard Chartered,12.9940622,77.6606292,2026-08-06T23:31:32.279782,6.09
CMP00429,12.988323,77.633322,KYC Update Scam,Axis Bank,48100.0,"I received a message from someone claiming to be Axis Bank saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-07-29T02:32:27.733785,2026-07-29T17:15:11.209065,"[""MULE-QW987801"", ""MULE-RU739930"", ""MULE-HJ328710"", ""MULE-PI317810""]",[],2340693278,Union Bank,13.06084,77.5756311,2026-07-30T12:33:06.396727,10.2
CMP00430,12.829396,77.67791,Job Fraud,HDFC Bank,10600.0,I was offered a work-from-home job and asked to pay a 'registration fee' via UPI. The recruiter stopped responding after I paid.,2026-07-31T17:45:20.798946,2026-07-31T21:12:35.916951,"[""MULE-EI107991"", ""MULE-DD309805"", ""MULE-OQ640052""]",[],1471891610,Federal Bank,12.9254095,77.6173387,2026-08-02T13:04:23.404630,12.53
CMP00431,12.927027,77.61002,Job Fraud,Kotak Mahindra Bank,20500.0,"A company contacted me on WhatsApp offering a data-entry job. They asked for a 'training fee' of ₹3,000 upfront. After I paid, the number became unreachable.",2026-08-13T04:26:10.470013,2026-08-13T11:47:33.667023,"[""MULE-HX164840"", ""MULE-PI317810""]","[""NOISE-OB337543""]",11212375968,Unknown ATM,12.9702298,77.6439459,2026-08-13T15:46:31.615468,6.05
CMP00432,12.847052,77.639757,OTP Phishing,Kotak Mahindra Bank,19800.0,I received a call from someone claiming to be a Kotak Mahindra Bank representative. They asked me to share the OTP for a 'card upgrade' and my account was debited immediately after.,2026-07-31T13:08:14.245284,2026-07-31T19:22:42.404487,"[""MULE-OG482814"", ""MULE-UG877043""]",[],4449043093,Unknown ATM,12.8827967,77.5693891,2026-08-01T19:09:05.076153,8.6
CMP00433,12.842642,77.647406,OTP Phishing,Bank of Baroda,28600.0,"Someone fraudulently called me posing as Bank of Baroda support and convinced me to reveal my OTP. Right after that, money was deducted from my account without my knowledge.",2026-07-22T18:27:22.401342,2026-07-23T05:11:46.830267,"[""MULE-WV265423"", ""MULE-NQ128801""]",[],1474449978,Federal Bank,12.9245296,77.6094944,2026-07-24T10:51:34.111809,9.99
CMP00434,13.070086,77.695337,Job Fraud,ICICI Bank,11100.0,"A company contacted me on WhatsApp offering a data-entry job. They asked for a 'training fee' of ₹3,000 upfront. After I paid, the number became unreachable.",2026-08-08T04:25:04.542296,2026-08-09T04:53:39.162574,"[""MULE-QH808412"", ""MULE-HK219136"", ""MULE-PE361386""]",[],4685192097,Unknown ATM,12.9854091,77.6734083,2026-08-09T05:46:38.090379,9.71
CMP00435,12.962298,77.73952,Job Fraud,Bank of Baroda,25200.0,I was offered a work-from-home job and asked to pay a 'registration fee' via UPI. The recruiter stopped responding after I paid.,2026-08-11T16:55:44.020148,2026-08-13T10:33:42.081187,"[""MULE-QT998543"", ""MULE-QY602606"", ""MULE-HK219136"", ""MULE-DF534874""]","[""NOISE-ZM951343""]",2287631057,Unknown ATM,12.9970313,77.6915828,2026-08-13T04:37:53.964423,6.47
CMP00436,12.950792,77.504666,Investment Fraud,ICICI Bank,23600.0,I invested in a trading scheme promoted on social media that promised high returns. The platform is no longer accessible and I've lost my money.,2026-07-24T21:52:14.864148,2026-07-25T11:25:53.456428,"[""MULE-EN013267"", ""MULE-CH346578"", ""MULE-PM010651"", ""MULE-LY750110""]","[""NOISE-ZS148465""]",577968271,State Bank of India,13.018555,77.558819,2026-07-25T12:30:52.579849,9.55
CMP00437,12.827308,77.744947,KYC Update Scam,ICICI Bank,35200.0,"I received a message from someone claiming to be ICICI Bank saying my KYC was outdated. The link took me to a fake portal where I entered my Aadhaar and PAN. Later, ₹9,800 was missing.",2026-07-27T20:32:28.538570,2026-07-28T03:52:58.395821,"[""MULE-CO193466"", ""MULE-IA665061"", ""MULE-XH932528""]",[],1597840871,Bank of India,12.8403531,77.6637698,2026-07-28T13:16:28.382798,8.92
CMP00438,12.829623,77.535615,UPI QR Scam,Bank of Baroda,25200.0,A person on a classifieds site said they wanted to buy my item and sent a QR code for 'payment verification'. Scanning it caused an unauthorized debit from my Bank of Baroda account.,2026-08-08T12:59:30.758880,2026-08-10T10:13:00.513981,"[""MULE-GG919015"", ""MULE-PM010651""]",[],2181320621,Unknown ATM,12.8822735,77.572507,2026-08-10T08:46:15.386196,7.09
CMP00439,12.880786,77.579584,KYC Update Scam,Kotak Mahindra Bank,32600.0,"I got a message saying my Kotak Mahindra Bank KYC would expire unless I updated it via a link. After entering my details, money was withdrawn from my account.",2026-07-28T23:50:59.464180,2026-07-29T23:20:52.792383,"[""MULE-DD309805"", ""MULE-ZQ491476""]",[],1843673712,ICICI Bank,12.975031,77.5309088,2026-07-29T22:57:52.525189,11.73
CMP00440,12.891384,77.601686,OTP Phishing,Axis Bank,37700.0,"A person pretending to be from Axis Bank called me and said my card needed verification. I shared the OTP they sent and ₹8,500 vanished from my account within minutes.",2026-07-21T05:21:26.240317,2026-07-21T23:35:21.433015,"[""MULE-SO283268"", ""MULE-JH245088"", ""MULE-TP389083"", ""MULE-ZA299737""]",[],10651895593,Canara Bank,12.9578892,77.6492318,2026-07-23T04:44:24.918095,9.01
